,brand,model,variant,body_type,fuel_type,engine_cc,transmission,mileage_kmpl_or_range,price_min_inr,price_max_inr,segment,seating,launch_year,country,price,score
927,Mercedes-Benz,E-Class,Signature AT,Hatchback,Petrol,0.4442139576233516,CVT,0.005805515239477503,2277576,4709498,Premium,2,2021,Germany,0.1992149760015826,0.2910709778580918
928,Mercedes-Benz,GLE,ZX S,Hatchback,CNG,0.11794339902207733,Manual,0.007256894049346879,5142474,5604447,Premium,7,2025,Germany,0.3324169890068086,0.1930243454699847
929,BMW,5 Series,Pro Turbo,Sedan,Electric,0.0,Automatic,0.9158200290275762,2121656,6409062,Premium,6,2020,Germany,0.2539024375295222,0.5070614007772711
930,Mercedes-Benz,GLA,Pro Plus,Sedan,CNG,0.4442139576233516,DCT,0.010159651669085631,2929463,3650996,Premium,4,2021,Germany,0.18480961947560698,0.29619626473994853
931,Lamborghini,Huracan,VX S,Luxury Sedan,Electric,0.0,Automatic,0.9782293178519593,9750200,13590233,Luxury,7,2025,Italy,0.7785737473018852,0.39773682442271446
932,Hyundai,Tucson,Signature Plus,Luxury Sedan,Diesel,0.1773596088309379,Manual,0.010159651669085631,2552217,7147386,Premium,7,2019,South Korea,0.29531312125458165,0.21519951953672214
933,Honda,Civic,Luxury Plus,SUV,CNG,0.26655800859386575,Automatic,0.024673439767779387,8066971,12995838,Luxury,6,2022,Japan,0.6978832028012673,0.1374765049371791
934,Tesla,Model Y,ZX MT,Coupe,CNG,0.11794339902207733,Manual,0.004354136429608127,10600032,12508947,Luxury,6,2019,USA,0.7703739086600171,0.08251915038977403
935,Mercedes-Benz,GLE,Base AT,Coupe,CNG,0.9999999999999999,DCT,0.017416545718432506,7184656,10733928,Luxury,5,2023,Germany,0.5864911436719047,0.3094730050834752
936,Bentley,Bentayga,Premium Hybrid,Luxury Sedan,Hybrid,0.1773596088309379,Manual,0.01451378809869376,3378658,6483905,Premium,7,2022,UK,0.30108638810276234,0.2152801505750398
937,Bentley,Continental GT,Signature Plus,MPV,CNG,0.2219588087124018,Automatic,0.01451378809869376,6693688,10514331,Luxury,5,2018,UK,0.561317595819809,0.15914218862207094
938,Porsche,Panamera,ZX EV,Sedan,CNG,0.11794339902207733,DCT,0.024673439767779387,7902072,11301839,Luxury,6,2018,Germany,0.6320270773867521,0.12421761437645022
